"http://highskrothgar.cloudaccess.host/?p=251","1007142977540632582"
"https://www.youtube.com/watch?v=1Mlhnt0jMlg","1007114036117458944"
"https://www.youtube.com/watch?v=1Mlhnt0jMlg","1007114036117458944"
"https://www.youtube.com/watch?v=mk1DXwb-XbM&feature=youtu.be&a","1007107004358225920"
"https://game-of-thrones-conquest.apponic.com/android/?utm_source=dlvr.it&utm_medium=twitter","1007100578546085889"
"https://www.youtube.com/watch?v=hJ8cq9JhEqc&feature=youtu.be&a","1007099235970371589"
"https://www.express.co.uk/showbiz/tv-radio/972967/Game-of-Thrones-season-8-spoilers-Daenerys-Targaryen-Missandei-death-Emilia-Clarke-video","1007055289785303040"
"https://www.youtube.com/watch?v=Mi00v-DeFeM&feature=youtu.be&a","1007044887722672128"
"https://gameofthronesviral.com/game-of-thrones-winter-is-here-collection-lot-of-4-titans-figures-jon-snow-chase/","1007032161667551232"
"https://thinkgot.com/jon-snow-game-of-thrones-transparent-hard-case-cover-for-iphone/","1007023823278010376"
"https://www.youtube.com/watch?v=Mi00v-DeFeM&feature=youtu.be","1007010703427989506"
"https://www.youtube.com/watch?v=9vGl9OKn6kE&feature=youtu.be&a","1006926091934560256"
"https://www.youtube.com/watch?v=NSa1HllWGxc&feature=youtu.be&a","1006920718989193216"
"https://funkochaser.weebly.com/blog/game-of-thrones-jon-snow-beyond-the-wall-funko-pop-vinyl-figure","1006915309939445762"
"https://www.buzzfeed.com/kimberleydadds/com-que-homem-de-game-of-thrones-voco-deveria-se?utm_term=.tre5Djljj&quiz_result=8874876_19300249#8874876&rid","1006873703076986880"
"https://gameofthronesviral.com/jon-snow-game-of-thrones/","1006835855485472768"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006781980829200385"
"https://www.oddsshark.com/entertainment/game-thrones-prop-odds-bet-who-will-be-ruling-westeros","1006765622376783875"
"https://gameofthronesviral.com/john-snow-game-of-thrones-epic-cosplay-costume/","1006758472455741443"
"https://www.amazon.com/Kim-Fit-Fab-Thrones-Running/dp/B01C6FKH7M?SubscriptionId=AKIAINK752IUT74DHSYQ&tag=anz_sports-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01C6FKH7M","1006746772008562693"
"http://tuppu.net/a8b58f1a","1006708540537491456"
"https://www.youtube.com/watch?v=wCch2GBeeyw&feature=youtu.be&a","1006695173479227392"
"https://funkochaser.weebly.com/blog/game-of-thrones-jon-snow-beyond-the-wall-funko-pocket-pop-key-chain","1006688643665276929"
"https://gameofthronesviral.com/game-of-thrones-jon-snow-by-kowerallen/","1006663992960569345"
"https://curiouscat.me/FionnCollins/post/521238310?1528828297","1006604954155483137"
"https://www.youtube.com/watch?v=Zz-PYaMf6-o&feature=youtu.be","1006580859485351936"
"https://gameofthronesviral.com/jonsnowcentraljon-snow-stills-from-game-of-thrones-episode-404/","1006573504333041665"
"https://www.youtube.com/watch?v=TECmx2xJr_w","1006518456437571584"
"https://goodies-mart.com/shop/funny-game-of-thrones-t-shirt-jon-snow-tyrion-mother-of-dragons-arya-stark-drogo-seven-kingdoms/","1006507613092241408"
"https://www.youtube.com/watch?v=eyS6OgUKDSI&feature=youtu.be&a","1006469303401472000"
"https://gameofthronesviral.com/mugs-mug-game-of-thrones-john-snow-got-cup-tazza-tasse-coupe-house-nieve-uk-eba/","1006457664602243072"
"https://www.express.co.uk/","1006436172350943233"
"https://news.google.com/?sa=t&fd=R&ct2=us&usg=AFQjCNFw8FkkuG342AJjtw-Y1XH2cfB1Cg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=LXQfW5D0HYn3hgHxqqCwCA&url=https://www.express.co.uk/showbiz/tv-radio/972967/Game-of-Thrones-season-8-spoilers-Daenerys-Targaryen-Missandei-death-Emilia-Clarke-video&utm_source=dlvr.it&utm_medium=twitter&taa=1&hl=en-GB&gl=GB&ceid=GB:en","1006436172350943233"
"https://rightnownews.us/2018/06/12/game-of-thrones-season-8-spoilers-daenerys-hit-with-devastating-blow-amid-jon-snow-union/","1006431853258010624"
"http://newspaper-report.today/2018/06/game-of-thrones-season-8-spoilers-daenerys-hit-with-devastating-blow-amid-jon-snow-union/","1006431812455927808"
"https://www.youtube.com/watch?v=cDtHzZLiOo4&feature=youtu.be&a","1006427507438977024"
"https://www.myallies.com/news/game-of-thrones-season-8-spoilers-daenerys-hit-with-devastating-blow-amid-jon-snow-union-113","1006423344110080000"
"https://www.express.co.uk/showbiz/tv-radio/972967/Game-of-Thrones-season-8-spoilers-Daenerys-Targaryen-Missandei-death-Emilia-Clarke-video","1006423134474506241"
"https://www.youtube.com/watch?v=4NZZ96LpVw0&feature=youtu.be&a","1006398394145767424"
"https://www.youtube.com/watch?v=mk1DXwb-XbM&feature=youtu.be&a","1006379518427185153"
"https://mashable.com/2017/08/21/game-of-thrones-jon-snow-longclaw/?europe=true&utm_campaign=crowdfire&utm_cid=Mash-Prod-RSS-Feedburner-All-Partial&utm_source=twitter&utm_medium=social&utm_content=crowdfire","1006371541062479872"
"https://apple.news/AygmHowEfRSuJlzaVNPlJcw","1006341671439589376"
"https://www.youtube.com/watch?v=aMoFWYPYr74&feature=youtu.be&a","1006311181416476672"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006305576945504257"
"https://www.frugaldeals.co.uk/pop-vinyl-deals/2018/6/game-of-thrones-pop-vinyl-jon-snow","1006280689787039745"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006275126520877056"
"https://www.youtube.com/watch?v=TECmx2xJr_w&feature=youtu.be&a","1006272091216175104"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006244927410450433"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006239701039230978"
"https://www.youtube.com/watch?v=6h6XrDd0AoU&feature=youtu.be&a","1006231939936907264"
"https://www.express.co.uk/","1006228816375644160"
"https://news.google.com/?sa=t&fd=R&ct2=us&usg=AFQjCNHZ_zigdT5HUYIMZnhjXuN4Jz5uHw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779928107754&ei=8LIeW-ChFJS-hgHcvY-wDw&url=https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming&utm_source=dlvr.it&utm_medium=twitter&taa=1&hl=en-GB&gl=GB&ceid=GB:en","1006228816375644160"
"https://gameofthronesviral.com/game-of-thrones-jon-snow-s4e4/","1006226092833861633"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006214728446857216"
"https://www.express.co.uk/showbiz/tv-radio/972720/Game-of-Thrones-season-8-news-Khal-Drogo-return-Jason-Momoa-Jon-Snow-pictures-filming","1006209821895426048"
"http://wtvr.com/2018/06/11/john-snow-richmond-condo/","1006188322585305089"
"http://www.mtv.com/news/3079198/game-of-thrones-prequel-spinoff-pilot/?xrs=_s.tw_main","1006182692533211136"
"https://www.youtube.com/watch?v=b6JIGyEEUT0&feature=youtu.be&a","1006155216323055617"
"http://www.mtv.com/news/3079198/game-of-thrones-prequel-spinoff-pilot/?utm=share_twitter","1006131134013591554"
"http://www.ebay.co.uk/itm/like/202332102023?clk_rvr_id=1565004415461&vectorid=229508&lgeo=1&item=202332102023&rmvSB=true","1006126243803291649"
"https://www.blogbookmark.com/game-of-thrones-prequel-might-take-us-to-a-pre-jon-snow-era/","1006079273231421440"
"https://www.youtube.com/watch?v=Q4i754tIJ7A&feature=youtu.be&a","1006048997541400576"
"https://www.amazon.com/dp/B01LYNFHYY/ref=cm_sw_r_tw_dp_U_x_UyGhBbJMW2B3T","1006043027092037632"
"https://gameofthronesviral.com/game-of-thrones-jon-snow/","1005992044618305536"
"https://goodies-mart.com/shop/game-of-thrones-necklace-you-know-nothing-jon-snow-pendant/","1005976093298487296"
"https://gameofthronesviral.com/game-of-thrones-mug-house-stark-jon-snow-white-cup-ceramics-coffee-milk-mug/","1005917986203537409"
"https://www.instagram.com/p/Bj2wlBMgt9k/?utm_source=ig_twitter_share&igshid=w1ilnmc6y1il","1005892016507670530"
"https://www.youtube.com/watch?v=HO7TeA7jBrc&feature=youtu.be&a","1005863685884137472"
"https://www.youtube.com/watch?v=VetyHT-rZx0&feature=youtu.be&a","1005857897845264385"
"https://www.youtube.com/watch?v=AXAnxAA73xM&feature=youtu.be","1005825216398807041"
"https://www.youtube.com/watch?v=0xUrzzRWmNY&feature=youtu.be&a","1005795910373306369"
